1.004388,0.014546236,0.00576226,0.029689653,0.02651577,1.0043974,23.764944,19.743753,22.500004,1.0044837,-22.5,-0.003750219,-19.743752,0.054816984,0.013872761,7.6500015,7.6500454,29.934357,7.65,21.173998,7.650013,7.715653,19.743757,0.048123587
1.0048758,0.014139729,0.0057031526,0.033445895,0.030841887,1.0048853,23.83075,19.743753,22.537504,1.0049657,-22.5375,-0.0036587503,-19.743752,0.05340211,0.013445907,7.743751,7.7438107,29.962553,7.74375,21.20805,7.7437615,7.808677,19.743757,0.043748714
1.0045403,0.016582482,0.009593107,0.0418177,0.0395698,1.0045785,23.961542,19.612503,22.650005,1.0046391,-22.650002,-0.0039331564,-19.612501,0.05568302,0.014086188,7.818755,7.8188496,29.961187,7.8187504,21.113575,7.8187633,7.883017,19.612507,0.03937384
1.0049672,0.016067708,0.009495708,0.033458166,0.03084552,1.0050054,23.937702,19.743753,22.631254,1.0050576,-22.63125,-0.0036892397,-19.743752,0.05340211,0.013476396,7.800005,7.8000603,30.033136,7.8,21.228653,7.800012,7.864475,19.743757,0.043748714
1.0046928,0.014238637,0.0037197294,0.029862363,0.026511475,1.0046928,23.884527,19.706251,22.575005,1.0047936,-22.575,-0.0037197294,-19.706251,0.054816984,0.014238637,7.8,7.8000445,29.966097,7.8,21.19378,7.800013,7.8644395,19.706257,0.048123587
1.0049367,0.014720807,0.0060910247,0.04180744,0.039601266,1.0049462,23.914513,19.7625,22.593754,1.005035,-22.59375,-0.0042380523,-19.7625,0.05568302,0.014055699,7.837501,7.837599,30.017227,7.8375,21.259888,7.8375125,7.9016647,19.762505,0.03937384
1.0053332,0.014749921,0.006048755,0.03772729,0.03524735,1.0053426,23.938375,19.800001,22.612505,1.0054318,-22.612501,-0.004177073,-19.800001,0.059504684,0.014086188,7.8562517,7.856328,30.056034,7.8562503,21.30166,7.856263,7.9203134,19.800007,0.048123587
1.0051806,0.013965881,0.005439177,0.03337277,0.030794166,1.0051901,24.009233,19.6875,22.687504,1.0052681,-22.6875,-0.0032318959,-19.6875,0.05340211,0.013262969,7.8562517,7.85631,30.038647,7.8562503,21.19713,7.8562617,7.920294,19.687504,0.043748714
1.0051806,0.016427366,0.009403629,0.02235022,0.01783542,1.0052187,24.02153,19.650003,22.687504,1.0052768,-22.6875,-0.003445323,-19.650002,0.043087482,0.013903251,7.893755,7.8937693,30.014084,7.89375,21.176256,7.8937626,7.957492,19.650007,0.03937384
1.0049672,0.014147167,0.0037197294,0.022502761,0.017890453,1.0049672,23.979265,19.66875,22.668755,1.0050668,-22.66875,-0.0037197294,-19.66875,0.047118805,0.014147167,7.8187504,7.81877,30.012197,7.8187504,21.165836,7.8187633,7.8830714,19.668756,0.043748714
1.0050892,0.016401568,0.009555969,0.022331266,0.017916208,1.0051273,23.89004,19.725002,22.593754,1.005185,-22.59375,-0.0038416877,-19.725,0.043087482,0.013872761,7.7625055,7.76252,29.992554,7.7625003,21.197454,7.7625127,7.8272996,19.725006,0.03937384
